program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
AP201707019,7/10/17 0:00,New Ingredient,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/26/17 0:00,102017-016,108,NA,#https://dnr.mo.gov/env/apcp/permits/docs/bayer-kc2017acp.pdf#,AP0000950011
AP201707020,7/10/17 0:00,Confidentiality for 2017-07-019,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Confidentiality Request,10/26/17 0:00,102017-016,108,NA,NA,AP0000950011
AP201708002,8/1/17 0:00,Concrete,Emery Sapp & Sons-KCI,nw airworld dr,Kansas City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/4/17 0:00,062009-003I,3,8/27/18 0:00,NA,AP0201708002
AP201708019,8/7/17 0:00,Concrete,Fordyce Concrete Co,5810 e 63rd st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/25/17 0:00,OP,79,3/21/23 0:00,NA,AP0000952022
AP201708021,8/10/17 0:00,Boilers,Veolia Energy - Kansas City,115 grand ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,2/2/18 0:00,OP2018-006,176,2/2/23 0:00,#https://dnr.mo.gov/env/apcp/permits/docs/veolia-kc2018op.pdf#,APC000950021
AP201708025,8/11/17 0:00,Concrete,Emery Sapp & Sons-KCI,nw airworld dr,Kansas City,Platte,"AP:  Closed out, per policy",AP: IR Corrections & Amendments,10/23/17 0:00,NA,73,NA,NA,AP0201708002
AP201709053,9/29/17 0:00,Printing Press,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/19/17 0:00,102017-009,20,NA,#https://dnr.mo.gov/env/apcp/permits/docs/hwurstnkc2017cp.pdf#,AP0000470032
AP201710012,10/2/17 0:00,VOC PAL Renewal,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Section 8 Permit Issued,"AP: Section 7, 8 & 9 Major Source Review",4/10/18 0:00,042018-009,190,NA,#https://dnr.mo.gov/env/apcp/permits/docs/ford-kc2018psd.pdf#,AP0000470019
AP201710003,10/3/17 0:00,Hospital,Children's Mercy Hospital,2401 gillham rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/31/17 0:00,OP,28,2/10/23 0:00,NA,AP0000952163
AP201710049,10/25/17 0:00,PTE Determination,Gateway Packaging of Missouri,5910 winner road,Kansas City,Jackson,AP:  Operating Permit Terminated,AOP: Applicability Determination Requests,8/15/18 0:00,OP,294,NA,NA,AP0000950065
AP201710061,10/31/17 0:00,RAP Screening,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Local CP,12/13/17 0:00,NA,43,NA,NA,AP0000950037
AP201711005,11/2/17 0:00,Special Case De Minimis,CenterPoint,14510 botts rd,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,2/22/18 0:00,022018-007,112,NA,#https://dnr.mo.gov/env/apcp/permits/docs/centerpoint-kc2018cp.pdf#,AP0000952450
AP201711014,11/8/17 0:00,Printing,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,"AP:  Closed out, per policy",AP: Applicability Determination Request,4/4/18 0:00,NA,147,NA,NA,AP0000470032
AP201711034,11/27/17 0:00,Drinking Water Treatment,Kansas City Water Services,1 nw briarcliff rd,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,6/20/18 0:00,OP2018-046,205,6/20/23 0:00,#https://dnr.mo.gov/env/apcp/permits/docs/watersupptrt-kc2018opf.pdf#,AP0000472227
AP201711036,11/27/17 0:00,Shredder,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/7/18 0:00,062018-006,192,NA,#https://dnr.mo.gov/env/apcp/permits/docs/hwurstnkc2018cp.pdf#,AP0000470032
AP201711039,11/29/17 0:00,Waste Transfer station,Material Recovery Transfer Station,4020 winchester,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,1/31/18 0:00,NA,63,NA,NA,AP0201711039
AP201712017,12/7/17 0:00,Surface Coating,"Custom Truck & Equipment, LLC",7701 e. highway 24,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,12/18/17 0:00,122017-007,11,NA,#https://dnr.mo.gov/env/apcp/permits/docs/customtruck-sedalia2017pbr.pdf#,AP0000952476
AP201712027,12/11/17 0:00,Sheet Materials,Nitto Denko Automotive Missouri,8485 prospect,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/14/18 0:00,OP,65,3/1/23 0:00,NA,AP0000952029
AP201802019,2/14/18 0:00,Permit determination to see if a Basic OP is still required.,Cerner Innovation Campus,10234 marion park dr,Kansas City,Jackson,AP:  No Permit Required,AOP: Applicability Determination Requests,3/9/18 0:00,OP,23,NA,NA,AP0000952455
AP201803002,3/1/18 0:00,Update Equipment,Gateway Packaging of Missouri,5910 winner road,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/15/18 0:00,082018-012,167,NA,#https://dnr.mo.gov/env/apcp/permits/docs/gatwypkg-kc-2018cp.pdf#,AP0000950065
AP201803006,3/5/18 0:00,Printing,International Paper Company,4343 clary blvd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,3/12/18 0:00,1493,7,NA,NA,AP0000952177
AP201803020,3/12/18 0:00,Demolition and Crushing,Brandenburg Industrial Svc.,1500 east bannister rd,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,4/2/18 0:00,042018-003,21,NA,#https://dnr.mo.gov/env/apcp/permits/docs/brdburg-p-0768-2018cp.pdf#,AP0201803020
AP201803043,3/21/18 0:00,Office Space,Crown Center Redevelopment,2405 grand blvd ste 200,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,11/16/18 0:00,OP2018-079,240,11/16/23 0:00,#https://dnr.mo.gov/env/apcp/permits/docs/crownctr-kc2018op.pdf#,AP0000952007
AP201804044,4/23/18 0:00,Roller-Compacted Concrete,AG Peltz Group,12801 ne 41st st,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/30/18 0:00,052018-012,37,NA,#https://dnr.mo.gov/env/apcp/permits/docs/agpeltz-p0776-2017cp.pdf#,AP0201804044
AP201805002,5/1/18 0:00,Emission limit update,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Minor Modification,7/30/18 0:00,OP2017-017A,90,3/22/22 0:00,NA,AP0000952001
AP201805010,5/3/18 0:00,Haz Waste Recovery,Solvent Recovery Corp,716 mulberry st,Kansas City,Jackson,AP:  No Permit Required,AOP: Basic Operating Permit Renewal,6/7/18 0:00,OP,35,NA,NA,AP0000952162
AP201805030,5/15/18 0:00,Concrete,Brandenburg Industrial Svc.,1500 east bannister rd,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,6/5/18 0:00,062018-003,21,NA,#https://dnr.mo.gov/env/apcp/permits/docs/brdburg-p-0780-2018cp.pdf#,AP0201803020
AP201805032,5/15/18 0:00,Envelopes,Tension Envelope Corporation,819 e. 19th,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/2/18 0:00,OP,48,2/8/23 0:00,NA,AP0000950067
AP201805045,5/21/18 0:00,Crushing update,Brandenburg Industrial Svc.,1500 east bannister rd,Kansas City,Jackson,AP:  Correction Approved,AP: IR Corrections & Amendments,5/29/18 0:00,042018-003A,8,NA,NA,AP0201803020
AP201805047,5/22/18 0:00,Coating Cubicle,PAS Technologies Inc.,1234 atlantic st,Kansas City,Clay,AP:  Amendment Approved,AP: Sec 5 & 6: Deminimis and Minor,10/16/18 0:00,072017-017A,147,NA,NA,AP0000470099
AP201805055,5/24/18 0:00,Asphalt,Ideker inc,mo hwys 210 & 291,Kansas City,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,6/14/18 0:00,1465A,21,NA,NA,AP0201805055
AP201806016,6/11/18 0:00,Testing Extension,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,"AP:  Closed out, per policy",AP: Corrections & Amendments,7/13/18 0:00,NA,32,NA,NA,AP0000470019
AP201807045,7/27/18 0:00,Remove testing and baghouses,Faultless Starch/BonAmi Company,1025 w 8th street,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,10/1/18 0:00,847-B,66,NA,NA,AP0000952094
AP201807054,7/31/18 0:00,Metal Working,Pathfinder Systems Inc.,12441 ne 41st ste,Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,11/8/18 0:00,NA,100,NA,NA,AP0000470203
AP201808006,8/1/18 0:00,Pharmaceutical Research,"Catalent CTS, LLC",10245 hickman mills dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/24/18 0:00,OP,84,2/2/24 0:00,NA,AP0000952202
AP201808041,8/20/18 0:00,Grinding Products,"Moly-Cop USA, LLC",8116 wilson rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,9/10/18 0:00,OP,21,12/1/23 0:00,NA,AP0000952230
AP201808066,8/30/18 0:00,Polyurethane Foam,Grupo Antolin - Missouri,1601 southern rd,Kansas City,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,11/8/18 0:00,NA,70,NA,NA,AP0000950389
AP201809012,9/13/18 0:00,NA,Gateway Packaging of Missouri,5910 winner road,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,10/22/18 0:00,082018-012A,39,NA,#https://dnr.mo.gov/env/apcp/permits/docs/gatwypkg-kc-2018cpa.pdf#,AP0000950065
AP201906016,6/10/19 0:00,Recordkeeping,AT&T,2121 e 63rd st,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,4/17/20 0:00,779-B,312,NA,NA,AP0000952187
AP201906018,6/10/19 0:00,Rock Crushing,Thomas Crushing,i 435 & i 70,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,7/3/19 0:00,012005-005L,23,NA,NA,AP0201903045
AP201906022,6/11/19 0:00,Temporary Crushing,J.A. Lillig Excavating Inc,1179 mexico city ave,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: Temporary or Pilot Plant Permit,9/17/19 0:00,092019-006,98,NA,#https://dnr.mo.gov/env/apcp/permits/docs/jalilig-p07962019cp.pdf#,AP0201906022
AP201906029,6/13/19 0:00,SSM Conditions,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Amendment Approved,"AP: Section 7, 8 & 9 Major Source Review",5/1/20 0:00,883B,323,NA,NA,AP0000950022
AP201906040,6/18/19 0:00,Property Distance,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,3/23/21 0:00,1111A,644,NA,NA,AP0000952052
AP201906046,6/20/19 0:00,Waste Transfer Station,"Mark II Transfer Station, LLC",6709 e 40 hwy,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,8/20/19 0:00,NA,61,NA,NA,AP0201906046
AP201907008,7/3/19 0:00,Rock Crushing,Kissick Construction - Botts,hwy 150 & botts rd,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,7/18/19 0:00,032015-006,15,NA,NA,AP0201907008
AP201809028,9/20/18 0:00,Auto Shredding,Advantage Metals Recycling,3005 manchester,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,11/21/18 0:00,OP,62,3/10/24 0:00,NA,AP0000950115
AP201810003,10/1/18 0:00,Hospital,St Luke's Hospital of Kansas City,4400 wornall road,Kansas City,Jackson,AP:  No Permit Required,AOP: Basic Operating Permit Renewal,4/18/19 0:00,OP,199,2/3/24 0:00,NA,AP0000952057
AP201810004,10/1/18 0:00,Hospital,St. Luke's Northland Hospital,5830 nw barry road,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,11/21/18 0:00,OP,51,4/17/24 0:00,NA,AP0001652414
AP201810008,10/2/18 0:00,Update emission limits,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,9/4/19 0:00,1140C,337,NA,#https://dnr.mo.gov/env/apcp/permits/docs/cargillkscity2019cp.pdf#,AP0000952001
AP201810022,10/5/18 0:00,Fertilizer,Midwest Terminal Warehouse,1724 market st,Kansas City,Jackson,AP:  No Permit Required,AOP: Intermediate Operating Permit Renewal,4/30/19 0:00,OP,207,NA,NA,AP0000952201
AP201811007,11/9/18 0:00,Clay Transloading,Quality Carriers Inc,6800 st. john avenue,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,3/27/19 0:00,NA,138,NA,NA,AP0000952027
AP201811023,11/26/18 0:00,2 Animal Crematories,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,12/10/18 0:00,122018-005,14,NA,#https://dnr.mo.gov/env/apcp/permits/docs/fcindustries-kc2018cp.pdf#,AP0000952200
AP201812015,12/10/18 0:00,Filter inspections,PAS Technologies Inc.,1234 atlantic st,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,1/8/19 0:00,072017-017B,29,NA,#https://dnr.mo.gov/env/apcp/permits/docs/pastech-kc2017cpa.pdf#,AP0000470099
AP201901005,1/7/19 0:00,Equipment Listing,Sun Chemical,6989 ne corporate dr,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,3/23/21 0:00,032021-009,806,NA,NA,AP0000952431
AP201901046,1/18/19 0:00,Responsible Official,K. C. Power & Light Co,950 n olive st,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,5/1/19 0:00,OP2016-045A,103,NA,NA,APA000950023
AP201812036,1/22/19 0:00,Basic Operating Permit Application,"Custom Truck & Equipment, LLC",7701 e. highway 24,Kansas City,Jackson,AP:  No Permit Required,AOP: Basic Operating Permit,4/18/19 0:00,OP,86,NA,NA,AP0000952476
AP201902023,2/11/19 0:00,Concrete,Emery Sapp & Sons I435 & US40,7900 us 40,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,3/6/19 0:00,0793-021T,23,3/31/21 0:00,NA,AP0201902023
AP201902020,2/13/19 0:00,Incinerator,Kansas City Police Department,2645 locust st,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/10/19 0:00,062019-004,117,NA,#https://dnr.mo.gov/env/apcp/permits/docs/kcpolice2019cp.pdf#,AP0000950399
AP201902049,2/28/19 0:00,Make PORT-0733 Stationary,Ideker Inc.,kci airport,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/15/19 0:00,052019-005,76,NA,#https://dnr.mo.gov/env/apcp/permits/docs/ideker-kcityairprt2019cp.pdf#,AP0001652461
AP201903053,2/28/19 0:00,SVE Wells,AECOM - Cintas Site,1735 cherry st,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,1/6/20 0:00,NA,312,NA,NA,AP0201903053
AP201903006,3/5/19 0:00,New transloading material,Quality Carriers Inc,6800 st. john avenue,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,3/26/19 0:00,NA,21,NA,NA,AP0000952027
AP201903023,3/14/19 0:00,Concrete,G2 Construction Services,tel aviv ave,Kansas City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,3/26/19 0:00,NA,12,NA,NA,AP0201903023
AP201903045,3/25/19 0:00,Rock Crushing,Thomas Crushing,i 435 & i 70,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,4/11/19 0:00,032017-007B,17,4/30/20 0:00,NA,AP0201903045
AP201903064,3/29/19 0:00,Terminate OP,Martin Marietta Materials - Stamper,14457 interurban rd,Kansas City,Platte,AP:  No Permit Required,AOP: Basic Operating Permit Renewal,4/22/19 0:00,OP,24,NA,NA,AP0001652403
AP201904018,4/10/19 0:00,Demolition and Remediation,Renascent Inc - KCI Airport,mexico city avenue,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,4/30/19 0:00,042019-017,20,NA,#https://dnr.mo.gov/env/apcp/permits/docs/renasc-p07872019cp.pdf#,AP0001650045
AP201904048,4/22/19 0:00,Animal Cremation,Kansas City Campus for Animal Care,7077 elmwood ave,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,5/7/19 0:00,052019-003,15,NA,#https://dnr.mo.gov/env/apcp/permits/docs/kcanimalcare2019cp.pdf#,AP0000950401
AP201905028,5/17/19 0:00,Temporary conveyor,Martin Marietta Materials - Stamper,14457 interurban rd,Kansas City,Platte,AP:  No Permit Required,AP: IR Applicability Determination Request,6/28/19 0:00,NA,42,NA,NA,AP0001652403
AP201908034,8/14/19 0:00,Rock Crushing,Kissick Construction - Denver,5734 denver ave,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/20/19 0:00,032015-006C,6,NA,NA,AP0201908034
AP201908079,8/29/19 0:00,Add crusher,Renascent Inc - KCI Airport,mexico city avenue,Kansas City,Platte,AP:  No Permit Required,AP: IR Applicability Determination Request,9/5/19 0:00,NA,7,NA,NA,AP0001650045
AP201910045,8/29/19 0:00,Notification file for PAL Permit No. 072011-009,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,10/25/19 0:00,NA,57,NA,NA,AP0000470019
AP201908085,8/30/19 0:00,New Presses,Allied Lithographing Co. Inc,2100 e 10th,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/29/19 0:00,102019-013,60,NA,#https://dnr.mo.gov/env/apcp/permits/docs/alliedlith-kc-2019cp.pdf#,AP0000950016
AP201909043,9/24/19 0:00,Cell Equipment,Verizon Wireless,5171 ne chouteau tfwy,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,11/8/19 0:00,NA,45,NA,NA,AP0201909043
AP201909046,9/26/19 0:00,Mobile Carbonator,Sequest,1221 w 103rd st,Kansas City,Jackson,"AP:  Closed Out, Inactive",AP: Applicability Determination Request,8/24/20 0:00,NA,333,NA,NA,AP0201909046
AP201910046,10/29/19 0:00,Add Crusher Combine Ports  0787 0802 0803,Renascent Inc - KCI Airport,mexico city avenue,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,11/25/19 0:00,112019-009,27,NA,NA,AP0001650045
AP201911019,11/20/19 0:00,Inlet CEMS Removal,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,1/10/20 0:00,888A,51,NA,NA,AP0000950022
AP201912028,12/20/19 0:00,Temporary Boilers,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Temporary Permit Issued,AP: Temporary or Pilot Plant Permit,12/31/19 0:00,122019-011,11,NA,NA,AP0000950011
AP202001002,1/2/20 0:00,Recordkeeping,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,1/30/20 0:00,927A,28,NA,NA,AP0000950022
AP202001013,1/14/20 0:00,Human Cremation,"Mason Crematory, LLC",8520 prospect ave,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,1/22/20 0:00,012020-015,8,NA,NA,AP0000950338
AP202001028,1/22/20 0:00,Emission Limits,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Minor Modification,9/23/21 0:00,NA,610,NA,NA,AP0000952001
AP202001030,1/22/20 0:00,Update PTE,Smithfield Farmland,13825 wyandotte street,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,5/7/20 0:00,052020-001,106,NA,NA,AP0000952002
AP202002027,2/19/20 0:00,Asphalt,Ideker Inc.,kci airport,Kansas City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,2/25/20 0:00,1465,6,3/13/21 0:00,NA,AP0001652461
AP202002028,2/20/20 0:00,Screening Unit,Hot Mix Materials Inc,2701 east 85th street,Kansas City,Jackson,AP:  No Permit Required,AP: IR Applicability Determination Request,3/11/20 0:00,NA,20,NA,NA,AP0000952440
AP202002040,2/24/20 0:00,Termination of OP2018-097.,Sun Chemical,6989 ne corporate dr,Kansas City,Jackson,AP:  No Permit Required,AOP: Intermediate Operating Permit Amendment,4/8/21 0:00,OP,409,NA,NA,AP0000952431
AP202003005,3/4/20 0:00,HAP Limits,Veolia Energy - Kansas City,115 grand ave,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Sign. Modification,9/10/20 0:00,OP2018-006A,190,2/2/23 0:00,NA,APC000950021
AP202003015,3/10/20 0:00,Small IC engines,Department of Energy,botts rd & hwy 150,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,8/7/20 0:00,032018-001A,150,NA,NA,AP0000952442
AP202003030,3/19/20 0:00,Staging area,"Mark II Transfer Station, LLC",6709 e 40 hwy,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,6/4/20 0:00,NA,77,NA,NA,AP0201906046
AP202005033,5/5/20 0:00,NOx changes,CenterPoint,14510 botts rd,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,8/26/20 0:00,022018-007A,113,NA,NA,AP0000952450
AP202005027,5/18/20 0:00,Human remains cremation,"Funeral Director�s Service, Inc.",1409 illinois,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,5/19/20 0:00,052020-008,1,NA,NA,AP0000952477
AP202006042,6/26/20 0:00,Rock Crushing,Thomas Crushing - Hwy 40,7700 e 40 hwy,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,7/7/20 0:00,032017-007E,11,NA,NA,AP0202006042
AP202007021,7/14/20 0:00,Concrete Batch Plant,Concrete Strategies Inc-Bannister,east bannister & santa fe,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,9/8/20 0:00,092020-005,56,NA,NA,AP0000950405
AP202008028,8/25/20 0:00,Meal Truck Loadout bay,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,4/8/21 0:00,042021-002,226,NA,NA,AP0000952001
AP202008033,8/27/20 0:00,"Boilers, emergency generator",Research Medical Center - Brookside,6601 rockhill rd,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,11/2/20 0:00,NA,67,NA,NA,AP0000952087
