program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
AP202003018,3/11/20 0:00,New crusher,Hamm Inc.- Barber Site,11400 S 7 Highway,Lee's Summit,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/14/20 0:00,052020-003,64,NA,NA,AP0000950076
AP202003019,3/12/20 0:00,Extrusion Line,Continental Manufacturing,1026 South Powell St,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,4/10/20 0:00,NA,29,NA,NA,AP0000950330
AP202003031,3/12/20 0:00,Temporary Flare,"Courtney Ridge Landfill, LLC",2001 N. MO 291 Highway,Sugar Creek,Jackson,AP:  Temporary Permit Issued,AP: Temporary or Pilot Plant Permit,3/19/20 0:00,032020-005,7,NA,NA,AP0000950267
AP202003030,3/19/20 0:00,Staging area,"Mark II Transfer Station, LLC",6709 E 40 Hwy,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,6/4/20 0:00,NA,77,NA,NA,AP0201906046
AP202003040,3/30/20 0:00,NA,Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,5/28/20 0:00,052020-013,59,NA,NA,AP0000950075
AP202004005,3/31/20 0:00,Human incinerator,Carson  Speaks  Crematory,1501 W Lexington,Independence,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,4/7/20 0:00,042020-004,7,NA,NA,AP0000950212
AP202004009,4/2/20 0:00,Recycled Concrete Aggregate/Crushing + Recycling,Metropolitan Concrete Recycle,11500 Industrial Drive,Independence,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,6/2/20 0:00,062020-001,61,NA,NA,AP0202004009
AP202004022,4/10/20 0:00,Installation of a Mitsubishi HTW 2000 T6U non-emergency diesel generator. Conversion of an existing CAT 3516C emergency-only diesel generator to non-emergency operations.,QuickTrip Kitch & Dist. Ctr,822 Quicktrip Way,Belton,Cass,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/9/20 0:00,062020-009,60,NA,NA,AP0000370072
AP202004025,4/15/20 0:00,Monitoring,Evergy Inc. - South Harper,24400 S. Harper Road,Peculiar,Cass,AP:  Section 5 Permit Issued,AP: Corrections & Amendments,1/6/21 0:00,122004-017A,266,NA,NA,AP0000370063
AP202004030,4/17/20 0:00,Concrete,Ideker Inc - Mosby North,US 69 & Cameron Rd,Mosby,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,4/28/20 0:00,042020-007A,11,NA,NA,AP0000470193
AP202004037,4/20/20 0:00,Plastic Processes,Polynt Composites USA,920 E 14th Ave,North Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/21/20 0:00,082020-008,123,NA,NA,AP0000470012
AP202004038,4/20/20 0:00,Confidentiality for 2020-04-037,Polynt Composites USA,920 E 14th Ave,North Kansas City,Clay,AP:  Permit Issued,AP: Confidentiality Request,8/21/20 0:00,082020-008,123,NA,NA,AP0000470012
AP202004041,4/22/20 0:00,Asphalt,Ideker Inc at Courtney Ridge Landfill,Baker Rd & Mo 291,Sugar Creek,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,6/9/20 0:00,1465D,48,NA,NA,AP0202004041
AP202005033,5/5/20 0:00,NOx changes,CenterPoint,14510 Botts Rd,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,8/26/20 0:00,022018-007A,113,NA,NA,AP0000952450
AP202005018,5/13/20 0:00,Boilers and Generators,Liberty Hospital,2525 Glenn Hendren Drive,Pleasant Valley,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/14/20 0:00,082020-005,93,NA,NA,AP0000470021
AP202005027,5/18/20 0:00,Human remains cremation,"Funeral Director�s Service, Inc.",1409 Illinois,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,5/19/20 0:00,052020-008,1,NA,NA,AP0000952477
AP202006042,6/26/20 0:00,Rock Crushing,Thomas Crushing - Hwy 40,7700 E 40 Hwy,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,7/7/20 0:00,032017-007E,11,NA,NA,AP0202006042
AP202007021,7/14/20 0:00,Concrete Batch Plant,Concrete Strategies Inc-Bannister,East Bannister & Santa Fe,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,9/8/20 0:00,092020-005,56,NA,NA,AP0000950405
AP202007022,7/20/20 0:00,New Belt,Ideker Inc - Mosby North,US 69 & Cameron Rd,Mosby,Clay,AP:  Amendment Approved,AP: IR Corrections & Amendments,8/7/20 0:00,042020-007B,18,NA,NA,AP0000470193
AP202008017,8/14/20 0:00,Correction,McCormick Distilling Co.,1 MCCORMICK LANE,Weston,Platte,AP:  Amendment Approved,AP: Corrections & Amendments,11/3/20 0:00,112017-003A,81,NA,NA,AP0001650002
AP202008018,8/14/20 0:00,Dust collection process,"General Mills, Inc",2917 GUINOTTE AVE,North Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/2/20 0:00,112020-001,80,NA,NA,AP0000950019
AP202008028,8/25/20 0:00,Meal Truck Loadout bay,"Cargill, Inc.",2306 ROCHESTER ST,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,4/8/21 0:00,042021-002,226,NA,NA,AP0000952001
AP202008033,8/27/20 0:00,"Boilers, emergency generator",Research Medical Center - Brookside,6601 ROCKHILL RD,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,11/2/20 0:00,NA,67,NA,NA,AP0000952087
AP202008037,8/31/20 0:00,Move to nearby location,Northland Coating Solutions,1054 W Innovation Rd,Kearney,Clay,AP:  No Permit Required,AP: Applicability Determination Request,10/27/20 0:00,NA,57,NA,NA,AP0000470196
AP202009007,9/9/20 0:00,Material Crushing,Metropolitan Concrete Recycling,401 Atlantic,Kansas City,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,9/24/20 0:00,062020-001A,15,NA,NA,AP0202009007
AP202009014,9/11/20 0:00,Emergency generator usage,QuickTrip Kitch & Dist. Ctr,822 Quicktrip Way,Belton,Cass,AP:  Amendment Approved,AP: Corrections & Amendments,11/16/20 0:00,062020-009A,66,NA,NA,AP0000370072
AP202009021,9/17/20 0:00,Crushing,Riverside Composting and Recycling,8105 NW River Park Dr,Riverside,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate Approved Site,9/17/20 0:00,092006-001,0,9/23/21 0:00,NA,AP0001650035
AP202009022,9/17/20 0:00,NOx reallocation,CenterPoint,14510 Botts Rd,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,1/20/21 0:00,022018-007B,125,NA,NA,AP0000952450
AP202009028,9/24/20 0:00,IC engine update,Department of Energy,Botts Rd & Hwy 150,Kansas City,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,10/28/20 0:00,032018-001B,34,NA,NA,AP0000952442
AP202009038,9/29/20 0:00,Emergency use boiler,Vicinity Energy-Grand Avenue Station,115 Grand Ave,Kansas City,Jackson,AP:  Application Withdrawn by Applicant,AP: Temporary or Pilot Plant Permit,10/1/20 0:00,NA,2,NA,NA,AP0000950021
AP202010011,10/9/20 0:00,update conditions,"Dogwood Power Management, LLC",25111 E 175th,Pleasant Hill,Cass,AP:  Correction Approved,AP: Corrections & Amendments,11/10/20 0:00,082020-015A,32,NA,NA,AP0000370056
AP202010013,10/13/20 0:00,Concrete,Show Me Ready Mix,Harris Rd & US 50,Lake Lotawana,Jackson,AP:  Closed Out Inappropriate Request,AP: IR Sec 5 & 6: Deminimis and Minor,12/21/20 0:00,NA,69,NA,NA,AP0000950305
AP202010039,10/30/20 0:00,Amend for colocation,Show Me Ready Mix,Harris Rd & US 50,Lake Lotawana,Jackson,"AP:  Closed out, per policy",AP: IR Applicability Determination Request,12/21/20 0:00,092005-009A,52,NA,NA,AP0000950305
AP202010041,10/30/20 0:00,Plastic Structures,Vertex Plastics,825 N Grove St,Kearney,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,9/30/21 0:00,OP2021-027,335,9/30/26 0:00,NA,AP0000470175
AP202011012,11/12/20 0:00,Waste Transfer Station,Raptor Recycle & Transfer,11901 South US 71 Hwy,Grandview,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,3/3/21 0:00,NA,111,NA,NA,AP0202011012
AP202011017,11/17/20 0:00,Update conditions,McCormick Distilling Co.,1 MCCORMICK LANE,Weston,Platte,AP:  Amendment Approved,AP: Corrections & Amendments,3/2/21 0:00,112017-003B,105,NA,NA,AP0001650002
AP202011020,11/19/20 0:00,Abrasive Blasting,Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,1/6/21 0:00,012021-002,48,NA,NA,AP0000950075
AP202011024,11/23/20 0:00,Material Crushing,Metropolitan Concrete Recycle,11500 Industrial Drive,Independence,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate Approved Site,11/24/20 0:00,062020-001,1,12/2/21 0:00,NA,AP0202004009
AP202011026,11/30/20 0:00,New Tank and piping changes,Arkema Inc,901 E 16th Ave,North Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,12/17/20 0:00,NA,17,NA,NA,AP0000470189
AP202011028,11/30/20 0:00,Truck Bodies,"Dakota Bodies, LLC",2901 Heartland Dr,Liberty,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/15/21 0:00,122021-008,380,NA,NA,AP0000470207
AP202012012,12/9/20 0:00,PAL Renewal,Ford Motor Company - Kansas City Plant,8121 E US Hwy 69,Kansas City,Clay,AP:  Section 7 Permit Issued,"AP: Section 7, 8 & 9 Major Source Review",1/14/22 0:00,012022-007,401,NA,NA,AP0000470019
AP202012028,12/18/20 0:00,Add equipment,Metropolitan Concrete Recycle,11500 Industrial Drive,Independence,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,1/29/21 0:00,012021-013,42,NA,NA,AP0202004009
AP202012034,12/23/20 0:00,Rock Crushing,J.A. Lillig Excavating-Blue Ridge,4507 Blue Ridge Cutoff,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,1/5/21 0:00,092019-006A,13,NA,NA,AP0202012034
AP202012035,12/23/20 0:00,Rock Crushing,J.A. Lillig Excavating Inc,1179 Mexico City Ave,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,2/18/21 0:00,022021-005,57,NA,NA,AP0201906022
AP202012037,12/29/20 0:00,Sizers and conveyors,"Buildex, Inc.-New Market MO.",22105 HIGHWAY 371,Dearborn,Platte,AP:  Permit Required,AP: Applicability Determination Request,3/24/21 0:00,NA,85,NA,NA,AP0001650001
AP202101008,1/8/21 0:00,Rock Crushing,Ideker - Mosby,12528 6th St,Mosby,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,1/19/21 0:00,042020-007C,11,NA,NA,AP0000470182
AP202101015,1/14/21 0:00,Rock Crushing,Riverside Composting & Recycling,E 87th St & Drury Ave,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,2/8/21 0:00,092006-001G,25,NA,NA,AP0202101015
AP202101019,1/19/21 0:00,Add New NSR,Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  Technical Review,AOP: Intermediate Operating Permit Amendment,1/7/22 0:00,OP2018-045A,353,6/21/23 0:00,NA,AP0000950075
AP202101023,1/25/21 0:00,Warehouse,"Liberty Distribution Center, Hallmark Ca",2101 N LIGHTBURNE ST,Liberty,Clay,AP:  No Permit Required,AOP: Intermediate Operating Permit Renewal,3/5/21 0:00,OP,39,NA,NA,AP0000470059
AP202105027,5/13/21 0:00,Generator Usage,Excelsior Springs Waste Water Treatment Plant,11600 McKee Rd,Excelsior Springs,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/5/21 0:00,082021-004,84,NA,NA,AP0000470209
AP202105024,5/14/21 0:00,Pugmill,Clarkson Construction Co,Mexico City & Tel Aviv Ave,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,6/23/21 0:00,062021-016,40,NA,NA,AP0001652423
AP202105023,5/17/21 0:00,Add NSR,"Courtney Ridge Landfill, LLC",2001 N. MO 291 Highway,Sugar Creek,Jackson,AP:  Awaiting Technical Review,AOP: Part 70 Operating Permit Sign. Modification,1/7/22 0:00,OP2017-086A,235,NA,NA,AP0000950267
AP202105025,5/17/21 0:00,Solvents,Anderson Rail Service,8116 Wilson Rd,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/17/21 0:00,082021-011,92,NA,NA,APB000952452
AP202105028,5/17/21 0:00,Track-mounted crusher,Larry Brown Excavating @ Geiger,526 N Church Rd,Liberty,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,8/24/21 0:00,082021-013,99,NA,NA,AP0202105028
AP202102009,2/2/21 0:00,Material Crushing,Brandenberg Ind. Svc,33200 E Johnson,Sibley,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,6/4/21 0:00,062021-007,122,NA,NA,AP0202102009
AP202102029,2/22/21 0:00,Asphalt,Magruder Paving - Beyer,4600 E County Hwy Y,Cleveland,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,3/3/21 0:00,082010-004Z,9,NA,NA,AP0202102029
AP202102030,2/22/21 0:00,Rip-Rap Plant,Magruder Paving - Beyer,4600 E County Hwy Y,Cleveland,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,3/5/21 0:00,042020-006C,11,NA,NA,AP0202102029
AP202102038,2/24/21 0:00,Asphalt,Emery Sapp & Sons-Platte City,Elm Grove Rd,Platte City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,3/11/21 0:00,062001-002AR,15,NA,NA,AP0202102038
AP202102050,2/24/21 0:00,Funeral Home Incinerator,"Funeral Director�s Service, Inc.",1409 Illinois,Kansas City,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,3/3/21 0:00,032021-002,7,NA,NA,AP0000952477
AP202103010,3/2/21 0:00,Sausage and food products,Smithfield Farmland,13825 Wyandotte Street,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,2/7/22 0:00,OP2022-001,342,NA,NA,AP0000952002
AP202103012,3/2/21 0:00,Distilled Spirits,McCormick Distilling Co.,1 MCCORMICK LANE,Weston,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,10/5/21 0:00,OP2021-029,217,10/5/26 0:00,NA,AP0001650002
AP202103015,3/5/21 0:00,Air Stripper,Department of Energy Kansas City Plant,2000 E BANNISTER RD,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,5/19/21 0:00,NA,75,NA,NA,AP0000950005
AP202103016,3/11/21 0:00,Solid Waste Transfer Station,Cass County Transfer Station,2701 S Brickplant Rd,Harrisonville,Cass,AP:  No Permit Required,AP: Applicability Determination Request,4/5/21 0:00,NA,25,NA,NA,AP0202103016
AP202103026,3/17/21 0:00,Rock Crushing,Ideker Inc - Mosby North,US 69 & Cameron Rd,Mosby,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate Approved Site,3/19/21 0:00,042020-007,2,3/25/22 0:00,NA,AP0000470193
AP202103055,3/25/21 0:00,Truck Equipment and repair,Knapheide Truck Equipment,7200 NE 45th St,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/16/21 0:00,072021-004,113,NA,NA,AP0000472459
AP202103056,3/30/21 0:00,Printing,Burd & Fletcher - Independence Plant # 1,5151 Geospace Drive,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,5/24/21 0:00,NA,55,NA,NA,AP0000950197
AP202103058,3/31/21 0:00,Crushed reclamation material,Industrial Salvage & Wrecking,3570 Gardner Ave,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/6/21 0:00,052021-001,36,NA,NA,AP0000950407
AP202104001,4/2/21 0:00,Add equipment,Ideker Inc - Mosby North,US 69 & Cameron Rd,Mosby,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/20/21 0:00,052021-005,48,NA,NA,AP0000470193
AP202104008,4/6/21 0:00,Loading Machines,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,10/4/21 0:00,NA,181,NA,NA,AP0000950046
AP202104018,4/12/21 0:00,Concrete,Clarkson Construction Co,Mexico City & Tel Aviv Ave,Kansas City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,4/26/21 0:00,0585-019C,14,NA,NA,AP0001652423
AP202104030,4/15/21 0:00,Update coatings and solvents,Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,6/23/21 0:00,052020-013A,69,NA,NA,AP0000950075
AP202104031,4/16/21 0:00,Add 2nd plant,Geiger Ready Mix Co,526 N CHURCH RD,Liberty,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,7/19/21 0:00,072021-008,94,NA,NA,AP0000470008
AP202104032,4/19/21 0:00,New portable concrete,Geiger Ready Mix - Withers,S Withers Rd & S Liberty Parkway,Liberty,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,7/16/21 0:00,072021-007,88,NA,NA,AP0202104032
AP202104035,4/20/21 0:00,Scrubber update,"Ingredion, Incorporated",1001 BEDFORD RD,North Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,6/14/21 0:00,NA,55,NA,NA,AP0000470002
AP202104051,4/28/21 0:00,Baghouse,Materials Packaging Corp,23018 S 291 Hwy,Harrisonville,Cass,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/12/21 0:00,112021-009,198,NA,NA,AP0000375001
AP202104053,4/29/21 0:00,Daily Production,Geiger Ready Mix Co,526 N CHURCH RD,Liberty,Clay,AP:  Amendment Approved,AP: IR Corrections & Amendments,7/19/21 0:00,062000-021B,81,NA,NA,AP0000470008
AP202105016,5/4/21 0:00,Bulk Powder storage and handling,Mt. Carmel Stabilization - Archie,105 W Pine St,Archie,Cass,AP:  No Permit Required,AP: Applicability Determination Request,8/10/21 0:00,NA,98,NA,NA,AP0202105016
AP202105042,5/27/21 0:00,Equipment Update,Stryten KCMO LLC,7601 NW 107th Terr.,Kansas City,Platte,AP:  Amendment Approved,AP: Sec 5 & 6: Deminimis and Minor,11/24/21 0:00,112016-002A,181,NA,NA,AP0001650043
AP202105045,5/27/21 0:00,Power,City of Independence-Substation H,Salisbury Rd at M-291,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,4/8/22 0:00,OP2022-007,316,4/8/27 0:00,NA,AP0000950223
AP202105048,5/27/21 0:00,Power,City of Independence-Substation J,Noland Road at Truman,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,4/8/22 0:00,OP2022-009,316,4/8/27 0:00,NA,AP0000950224
AP202105047,5/28/21 0:00,Power,City of Independence-Substation I,3500 Lees Summit Road,Independence,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,4/8/22 0:00,OP2022-008,315,4/8/27 0:00,NA,AP0000950222
AP202106032,6/15/21 0:00,Add equipment,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Sign. Modification,10/13/21 0:00,OP,120,NA,NA,AP0000950046
AP202106043,6/21/21 0:00,New Portable Concrete,Geiger Ready Mix - KCI Airport,Northwest Airport Dr,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/27/21 0:00,072021-015,36,NA,NA,AP0202106043
AP202106046,6/21/21 0:00,Evaluate PTE for OP Applicability,Research Medical Center,2316 E MEYER BLVD,Kansas City,Jackson,AP:  No Permit Required,AOP: Applicability Determination Requests,3/14/22 0:00,OP,266,NA,NA,AP0000952054
AP202106047,6/22/21 0:00,Increase Production,Hamm Inc.- Barber Site,11400 S 7 Highway,Lee's Summit,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,7/6/21 0:00,072021-001,14,NA,NA,AP0000950076
AP202106051,6/25/21 0:00,Asphalt,Magruder Paving - Harrisonville,19100 E 231st,Harrisonville,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/3/21 0:00,072020-001C,39,7/15/22 0:00,NA,AP0202106051
AP202107013,7/7/21 0:00,Airport,Kansas City Airport Aviation Dept,601 Brasilia Ave,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,6/6/22 0:00,OP2022-012,334,6/6/27 0:00,NA,AP0001652404
AP202107019,7/15/21 0:00,Crushing,Magruder Paving - Harrisonville,19100 E 231st,Harrisonville,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/3/21 0:00,052021-006B,19,NA,NA,AP0202106051
AP202107023,7/16/21 0:00,Add throughput limits,"APAC - Kansas, Inc",19100 E 231ST ST,Harrisonville,Cass,AP:  Amendment Approved,AP: IR Corrections & Amendments,11/17/21 0:00,082005-019B,124,NA,NA,AP0000370007
AP202108014,8/13/21 0:00,Update Crusher,"Buildex, Inc.-New Market MO.",22105 HIGHWAY 371,Dearborn,Platte,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/28/21 0:00,122021-011,137,NA,NA,AP0001650001
AP202108015,8/16/21 0:00,asphalt,Emery Sapp & Sons-Platte City,Elm Grove Rd,Platte City,Platte,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/20/21 0:00,0795-026BR,4,NA,NA,AP0202102038
AP202108020,8/17/21 0:00,Concrete Crushing,Heartstone Inc,Mexico City Ave,Kansas City,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,10/4/21 0:00,102021-001,48,NA,NA,AP0202108020
AP202108022,8/18/21 0:00,PTE Analysis,Excelsior Springs Waste Water Treatment Plant,11600 McKee Rd,Excelsior Springs,Clay,AP:  No Permit Required,AOP: Applicability Determination Requests,4/1/22 0:00,OP,226,NA,NA,AP0000470209
AP202108038,8/26/21 0:00,New Portable Concrete Crusher,Metropolitan Concrete Recycle,11500 Industrial Drive,Independence,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/6/21 0:00,122021-001,102,NA,NA,AP0202004009
AP202108043,8/27/21 0:00,Increase production,Hamm Inc.- Barber Site,11400 S 7 Highway,Lee's Summit,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,1/6/22 0:00,012022-002,132,NA,NA,AP0000950076
AP202109003,9/2/21 0:00,Welders and lubricant,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,1/3/22 0:00,032015-020B,123,NA,NA,AP0000950046
AP202109040,9/8/21 0:00,Responsible Official,Evergy Inc. - Ralph Green,101 Front St,Pleasant Hill,Cass,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,4/4/22 0:00,OP,208,NA,NA,AP0000370003
AP202109019,9/17/21 0:00,Data Services,Velvet Tech Services-Kansas City,NW 124th St and Outer Rd,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,5/19/22 0:00,052022-012,244,NA,NA,AP0000470211
