program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,,,permit_number,days_used,expiration,url,site_id,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
EX10200148005,12/25/94,,"Star Boards, Inc.",1408 gentry,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,03/03/95,,,0395-013,68,,,AP0000470148,39.135136,-94.57403,1,range_interpolation,1408,Gentry St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6112,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX2240N030005,10/03/94,Remediation,Fina Oil & Chemical Company,5220 blue ridge cutoff,Kansas City,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,11/08/94,,,,36,,,AP000095N030,39.027627,-94.4816,1,rooftop,5220,Blue Ridge Cut Off,,,Raytown,MO,Jackson County,64133,US,Jackson,2021,29,29095,Raytown,2960788,12501,2004,2,2.91E+14,29095012501,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX2240N031005,10/17/94,Remediation,Fina Oil & Chemical Company,308 n. hwy 291,Kansas City,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,11/08/94,,,,22,,,AP000095N031,39.109481,-94.382741,0.86,rooftop,308,N M 291 Hwy,,,Independence,MO,Jackson County,64050,US,Jackson,2021,29,29095,Independence,2935000,11405,1001,1,2.91E+14,29095011410,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042012,07/29/94,mod to allow high moisture bean processing,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/08/94,,,1194-021,102,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX095T006005,04/25/94,SOIL VAPOR EXTRACTION REMEDIATION,McCall Service Stations,,Kansas City,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,07/06/94,,,,72,,,AP000095T006,39.102404,-94.598583,1,place,,,,,Kansas City,MO,Jackson County,64101,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15200,3049,3,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019031,03/31/94,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,06/17/94,,,0694-020,78,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019028,11/24/93,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,"AP: Section 7, 8 & 9 Major Source Review",05/17/94,,,0594-034,174,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019029,12/27/93,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,04/07/94,,,,101,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019030,01/11/94,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,04/07/94,,,,86,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
PORT0118006,03/27/94,,Clarkson Construction Co,4133 gardner ave,Kansas City,Portable Plant,AP:  Technical Review,AP: Sec 4: Relocate Approved Site,04/07/94,,,,11,,,AP00PORT0118,39.127134,-94.532873,1,rooftop,4133,Gardner Ave,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,1065,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX047N018005,06/07/93,Standby Genrator,MO Public Service Co Customer Call Cente,,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,02/09/94,,,,247,,,AP000047N018,39.102404,-94.598583,1,place,,,,,Kansas City,MO,Jackson County,64101,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15200,3049,3,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042011,09/08/93,"incr prod on crack, dehull, cond, and drying",Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/29/93,,,0194-003,112,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019027,07/23/93,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/21/93,,,1193-015,90,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199309001,07/28/93,Printer,Barton Nelson Inc,13700 wyandotte,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,08/02/93,,,618,5,,,AP0000952044,38.879386,-94.599326,1,rooftop,13700,Wyandotte St,,,Kansas City,MO,Jackson County,64145,US,Jackson,2021,29,29095,Kansas City,2938000,13405,2025,2,2.91E+14,29095013405,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP199300006,02/23/93,Incinerator,Park Lawn Funeral Home,8251 hillcrest road,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,02/23/93,,,620,0,,,AP0000952079,38.975335,-94.520005,1,rooftop,8251,Hillcrest Rd,,,Kansas City,MO,Jackson County,64138,US,Jackson,2021,29,29095,Kansas City,2938000,17200,3007,3,2.91E+14,29095017200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042010,12/15/92,"1,000 KW nat gas co-gen unit",Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Application Withdrawn by Applicant,AP: Sec 5 & 6: Deminimis and Minor,01/21/93,,,,37,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019026,10/16/92,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,01/14/93,,,0293-003,90,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200032007,06/10/92,,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/02/92,,,1092-007,114,,,AP0000470032,39.13274,-94.559711,1,range_interpolation,1331,Saline St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6008,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042009,04/09/92,install expander system,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,09/15/92,,,1092-004,159,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199008001,08/13/90,Soybean Processing,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,07/23/92,,,607,710,,,AP0000952001,39.121091,-94.555817,1,range_interpolation,2306,Rochester St,,,Kansas City,MO,Jackson County,64120,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15500,1082,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200133005,05/22/92,,Technical Coatings Co.,"406 e 14th, nkc",Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,07/02/92,,,,41,,,AP0000470133,39.134308,-94.576092,1,range_interpolation,406,E 14th Ave,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6112,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019025,02/28/92,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,05/28/92,,,0692-016,90,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042008,10/27/91,add baghouse to meal DC,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,11/02/91,,,,6,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199107001,07/09/91,Printer,Tension Envelope,1911 18th st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,08/07/91,,,559,29,,,AP0000952008,39.090512,-94.558051,0.9,rooftop,1911,E 18th St,,,Kansas City,MO,Jackson County,64127,US,City of Kansas City,2021,29,29095,Kansas City,2938000,16100,1003,1,2.91E+14,29095016100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199107002,07/01/91,Chemical manufacturing,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,07/30/91,,,,29,,,AP0000950011,39.12172,-94.478888,1,rooftop,8400,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2003,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019024,12/18/90,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,02/19/91,,,1089-001A,63,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019021,02/15/90,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,"AP: Section 7, 8 & 9 Major Source Review",09/05/90,,,0990-009,202,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200120005,07/30/90,,Devine Design,one design drive,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,08/16/90,,,None,17,,,APA000470120,39.311651,-94.664354,1,street_center,,1st St,,,Kansas City,MO,Platte County,64163,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29165,Ferrelview,2924058,30601,1016,1,2.92E+14,29165030601,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200032006,06/13/90,,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,08/08/90,,,0890-010,56,,,AP0000470032,39.13274,-94.559711,1,range_interpolation,1331,Saline St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6008,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200079007,07/11/90,,"Campbell, Earl Mfg. Co",400 e 10th ave,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,08/01/90,,,0890-011,21,,,AP0000470079,39.126758,-94.57739,1,range_interpolation,400,E 10th Ave,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6146,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200107006,05/31/90,,"Teasure Chest Advertising Company, Inc.",2001 bedford,Kansas City,Clay,AP:  Awaiting Completeness Check,AP: Sec 5 & 6: Deminimis and Minor,07/20/90,,,0790-011,50,,,AP0000470107,39.142046,-94.554116,1,range_interpolation,2001,Bedford Rd,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6181,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019023,03/20/90,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,06/30/90,,,0690-016,102,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019022,04/27/90,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,05/01/90,,,0590-001,4,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX0950021006,04/02/90,Transfer Banking Credits (SO2),Trigen-Kansas City District Energy Corp,115 grand ave.,Kansas City,Jackson,AP:  ERC Request Approved,AP: Banking Requests,04/09/90,,,BANK,7,,,APB000950021,39.111405,-94.580806,1,range_interpolation,115,Grand Ave,,,Kansas City,MO,Jackson County,64106,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15200,1001,1,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019020,11/14/89,Guide Coat System for Truck Line,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,11/21/89,,,,7,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019019,11/21/88,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Permit Issued,"AP: Section 7, 8 & 9 Major Source Review",10/06/89,,,1089-001,319,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200042007,02/16/89,increase capacity for soybeans,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Application Withdrawn by Applicant,"AP: Section 7, 8 & 9 Major Source Review",03/25/89,,,,37,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200013005,08/22/88,Modification of can solder Lines 2 & 3,American Can Co,1545 erie st,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/01/88,,,1288-001,101,,,AP0000470013,39.136795,-94.575977,1,range_interpolation,1545,Erie St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6108,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX0950021005,04/02/87,,Kansas City Power and Light,115 grand ave.,Kansas City,Jackson,AP:  ERC Request Approved,AP: Banking Requests,09/30/88,,,BANK,547,,,APA000950021,39.111405,-94.580806,1,range_interpolation,115,Grand Ave,,,Kansas City,MO,Jackson County,64106,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15200,1001,1,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX22400022005,04/23/87,,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  ERC Request Approved,AP: Banking Requests,09/30/88,,,BANK,526,,,AP0000950022,39.130505,-94.478423,1,rooftop,8700,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2006,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX10200019018,05/05/87,,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Technical Review,AP: Sec 5 & 6: Deminimis and Minor,11/05/87,,,1187-002,184,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX0950020005,02/12/87,428 T/yr VOC requested as part of alternate emissions strategy,G M Leeds Plant,6817 stadium dr,Kansas City,Jackson,AP:  ERC Request Approved,AP: Banking Requests,10/13/87,,,BANK,243,,,AP0000950020,39.054474,-94.504872,1,rooftop,6817,Stadium Dr,,,Kansas City,MO,Jackson County,64129,US,City of Kansas City,2021,29,29095,Kansas City,2938000,16300,1086,1,2.91E+14,29095016300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
